Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
38,Chelsea,2017-08-20,0.7,213,22,2,47,275,4,1424,17,211,@,Tottenham,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,0.7,0.7,0.0,0.0,0.7,0.4,+1.3,+1.3,+0.3,0.08,9,0.22,1.00,2,22.2,16.6,1,213,310,68.7,8,10,7,2,22,4166,1875,93,106,87.7,76,102,74.5,36,81,44.4,17,14,0,1,0,2,0,4,2,0,0,0,2,0,217,1424,707,14,9,2,17,8,211,22,211,22,217,1424,707,14,9,2,17,8,31,22,18,12,1,11,27,40.7,16,20,6,14,10,41,44,1,275,35,13,1,1,15,8,3,1,2,0,0,8,2,13,0,0,0,1,47,Match Report
39,Everton,2017-08-21,0.6,224,12,3,44,285,2,837,13,223,@,Manchester City,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,0.6,0.6,-0.5,-0.5,0.6,0.3,+0.4,+0.4,+0.4,0.08,7,0.14,0.50,2,28.6,22.1,0,224,346,64.7,7,16,2,0,13,4509,1864,92,110,83.6,89,117,76.1,36,92,39.1,13,6,3,1,0,2,1,2,1,0,1,0,0,0,150,837,380,6,6,1,10,7,223,13,223,13,150,837,380,6,6,1,10,7,19,12,17,1,1,7,20,35.0,13,8,4,4,16,35,32,1,285,58,7,1,0,9,31,1,0,1,0,3,13,3,20,3,0,0,0,44,Match Report
40,Manchester City,2017-08-21,1.1,494,8,3,48,563,2,2478,36,486,,Everton,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,1.1,1.1,+0.5,+0.5,0.9,1.0,-0.1,-0.1,-0.9,0.06,19,0.05,0.17,6,31.6,20.0,1,494,618,79.9,15,41,15,0,59,8056,3076,237,270,87.8,180,220,81.8,48,82,58.5,36,27,3,2,2,2,0,2,2,0,0,0,0,0,369,2478,1471,37,24,7,17,12,486,58,486,58,369,2478,1471,37,24,7,17,12,12,8,6,5,1,5,8,62.5,3,11,0,11,10,22,7,1,563,55,11,1,11,24,29,7,0,6,0,0,7,3,31,0,0,0,0,48,Match Report
41,Newcastle Utd,2017-08-26,2.3,195,12,3,46,270,6,1254,31,195,,West Ham,eng Premier League,W 3-0,3,0,+3,37,3,0,0,0,2.3,2.3,+1.7,+1.7,2.2,1.2,+0.7,+0.7,+0.8,0.14,17,0.18,0.38,8,47.1,17.0,0,195,316,61.7,15,22,7,5,29,4145,2352,81,115,70.4,71,104,68.3,39,80,48.8,31,25,3,3,0,0,0,6,5,0,1,0,0,0,221,1254,592,16,11,9,10,9,195,29,195,29,221,1254,592,16,11,9,10,9,14,12,4,9,1,8,16,50.0,8,10,0,10,15,29,22,0,270,46,13,1,2,21,19,7,0,4,1,0,8,3,10,0,0,0,0,46,Match Report
42,Southampton,2017-08-26,0.7,412,11,3,58,493,0,1805,12,412,@,Huddersfield,eng Premier League,D 0-0,0,0,0,55,0,0,0,0,0.7,0.7,-0.7,-0.7,0.7,0.4,-0.7,-0.7,-0.7,0.11,6,0.00,0.00,2,33.3,20.2,0,412,546,75.5,6,25,4,1,33,7049,2770,186,219,84.9,178,205,86.8,35,90,38.9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,375,1805,927,12,12,2,19,13,412,33,412,33,375,1805,927,12,12,2,19,13,16,11,7,9,0,4,12,33.3,8,11,6,5,10,26,34,2,493,50,9,4,3,8,28,4,3,0,0,3,11,3,21,3,0,0,0,58,Match Report
43,Watford,2017-08-26,0.3,275,4,3,36,306,0,1287,14,275,,Brighton,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,0.3,0.3,-0.7,-0.7,0.3,0.3,-0.3,-0.3,-0.3,0.04,8,0.00,,0,0.0,21.3,0,275,375,73.3,7,27,6,2,37,4994,2098,131,149,87.9,98,128,76.6,38,79,48.1,14,8,1,3,0,2,0,0,0,0,0,0,0,0,262,1287,714,13,12,1,8,9,275,37,275,37,262,1287,714,13,12,1,8,9,10,4,9,1,0,6,11,54.5,5,13,6,7,8,18,34,0,306,69,23,0,5,11,29,3,2,1,0,0,8,3,24,0,0,0,0,36,Match Report
44,Bournemouth,2017-08-26,0.5,168,13,2,49,236,2,966,15,167,,Manchester City,eng Premier League,L 1-2,1,2,-1,30,1,0,0,0,0.5,0.5,-1.0,-1.0,0.3,0.5,+0.5,+0.5,-0.3,0.05,9,0.11,0.33,3,33.3,20.4,0,168,289,58.1,3,8,6,0,18,3131,1300,67,85,78.8,76,103,73.8,19,80,23.8,15,8,2,1,2,1,1,2,1,0,0,1,0,0,182,966,528,10,8,0,8,9,167,17,167,17,182,966,528,10,8,0,8,9,20,13,13,4,3,5,18,27.8,13,17,4,13,12,32,35,1,236,53,17,1,1,9,19,2,2,0,0,0,7,2,9,0,0,0,0,49,Match Report
45,Manchester City,2017-08-26,1.4,569,8,3,57,617,4,2610,31,564,@,Bournemouth,eng Premier League,W 2-1,2,1,+1,70,2,0,0,0,1.4,1.4,+1.0,+1.0,1.1,1.1,+0.6,+0.6,+0.9,0.08,19,0.11,0.25,8,42.1,16.2,1,569,675,84.3,13,56,13,1,72,9985,3249,254,273,93.0,230,268,85.8,63,82,76.8,31,22,4,2,2,1,0,4,3,1,0,0,0,0,474,2610,1455,31,24,6,16,15,564,71,564,71,474,2610,1455,31,24,6,16,15,13,8,7,2,4,4,14,28.6,10,9,3,6,12,25,36,0,617,55,12,2,6,27,35,5,2,2,0,3,18,3,12,3,0,0,0,57,Match Report
46,Leicester City,2017-08-26,0.9,223,14,3,47,288,0,1124,18,218,@,Manchester Utd,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,0.9,0.9,-1.9,-1.2,0.9,0.5,-0.9,-0.9,-0.9,0.08,11,0.00,0.00,4,36.4,19.6,0,223,331,67.4,10,22,5,1,24,4107,1991,110,136,80.9,66,96,68.8,35,74,47.3,18,10,3,2,1,1,1,0,0,0,0,0,0,0,168,1124,632,13,10,5,13,5,218,24,218,24,168,1124,632,13,10,5,13,5,22,14,13,8,1,4,21,19.0,17,14,7,7,13,35,47,0,288,40,9,0,1,10,14,3,2,0,0,3,6,3,26,3,0,1,0,47,Match Report
47,West Ham,2017-08-26,0.6,394,13,3,41,458,0,1861,13,391,@,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,63,0,0,0,0,0.6,0.6,-1.7,-1.7,0.1,0.1,-0.6,-0.6,-0.1,0.07,8,0.00,0.00,3,37.5,23.5,1,394,528,74.6,4,24,3,1,31,8600,2797,115,142,81.0,201,234,85.9,76,139,54.7,13,9,0,2,1,1,0,0,0,0,0,0,0,0,314,1861,762,7,3,2,9,6,391,31,391,31,314,1861,762,7,3,2,9,6,17,13,8,6,3,8,16,50.0,8,9,3,6,7,24,24,0,458,68,16,0,13,15,32,5,2,1,2,2,11,3,29,2,0,0,0,41,Match Report
48,Swansea City,2017-08-26,0.7,390,15,3,45,441,4,1724,12,388,@,Crystal Palace,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,0.7,0.7,-0.2,-0.2,0.5,0.3,+1.3,+1.3,+1.5,0.11,7,0.29,0.67,3,42.9,12.5,0,390,494,78.9,5,15,3,2,19,7716,2672,169,187,90.4,145,174,83.3,64,111,57.7,12,8,1,0,1,1,1,4,3,0,0,0,0,1,309,1724,921,12,6,1,9,11,388,19,388,19,309,1724,921,12,6,1,9,11,20,15,12,6,2,3,10,30.0,7,4,1,3,5,25,32,1,441,50,9,1,8,5,20,1,0,1,0,3,3,3,12,3,0,0,0,45,Match Report
49,Brighton,2017-08-26,1.1,391,9,3,46,450,0,1794,27,388,@,Watford,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,1.1,1.1,+0.7,+0.7,0.9,0.8,-1.1,-1.1,-0.9,0.07,16,0.00,0.00,2,12.5,18.0,1,391,494,79.1,13,37,9,3,54,8520,2780,112,138,81.2,195,213,91.5,79,121,65.3,27,21,3,0,1,2,0,0,0,0,0,0,0,0,315,1794,1036,19,14,1,11,4,388,53,388,53,315,1794,1036,19,14,1,11,4,12,9,5,5,2,3,11,27.3,8,10,3,7,7,19,23,0,450,39,6,0,11,31,15,11,9,0,0,5,10,3,19,5,0,0,0,46,Match Report
50,Huddersfield,2017-08-26,1.4,302,14,3,64,387,0,1702,28,296,,Southampton,eng Premier League,D 0-0,0,0,0,45,0,0,0,0,1.4,1.4,+0.7,+0.7,1.1,0.9,-1.4,-1.4,-1.1,0.09,16,0.00,0.00,6,37.5,16.5,0,302,443,68.2,14,33,9,6,36,5526,2482,138,168,82.1,108,147,73.5,41,89,46.1,28,22,2,1,2,0,1,0,0,0,0,0,0,0,277,1702,712,20,17,2,15,12,296,34,296,34,277,1702,712,20,17,2,15,12,17,14,4,9,4,4,13,30.8,9,9,1,8,11,28,22,0,387,56,13,0,3,32,27,5,1,3,0,0,10,3,23,0,0,0,0,64,Match Report
51,Manchester Utd,2017-08-26,2.8,604,8,3,59,679,3,3026,40,601,,Leicester City,eng Premier League,W 2-0,2,0,+2,69,2,0,1,1,2.8,2.0,+1.9,+1.2,1.9,1.6,-0.8,0.0,+0.1,0.10,21,0.10,0.33,6,28.6,19.6,1,604,724,83.4,18,45,20,4,75,9545,3253,322,355,90.7,219,246,89.0,42,81,51.9,40,34,2,1,2,1,0,3,1,1,0,1,0,0,535,3026,1700,40,30,7,11,18,601,74,601,74,535,3026,1700,40,30,7,11,18,9,8,4,5,0,4,14,28.6,10,6,2,4,8,17,19,0,679,43,8,2,3,38,19,9,2,5,0,2,14,3,19,2,0,0,0,59,Match Report
52,Crystal Palace,2017-08-26,0.9,455,11,3,54,517,0,2132,32,449,,Swansea City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,0.9,0.9,+0.2,+0.2,0.8,1.1,-0.9,-0.9,-0.8,0.06,16,0.00,0.00,3,18.8,19.2,1,455,560,81.3,13,33,13,5,47,7835,3029,219,237,92.4,182,207,87.9,41,87,47.1,32,26,2,2,0,2,0,0,0,0,0,0,0,0,342,2132,1181,19,12,2,13,17,449,46,449,46,342,2132,1181,19,12,2,13,17,16,11,8,7,1,5,9,55.6,4,5,2,3,14,30,9,2,517,43,8,0,6,22,27,1,1,0,0,0,7,3,43,0,0,0,0,54,Match Report
53,West Brom,2017-08-27,0.8,267,13,3,36,317,2,1284,18,263,,Stoke City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,0.8,0.8,-0.4,-0.4,0.8,0.8,+0.2,+0.2,+0.2,0.08,10,0.10,0.50,2,20.0,15.3,0,267,372,71.8,7,25,6,5,28,5147,1922,104,117,88.9,113,143,79.0,39,89,43.8,18,12,4,0,1,1,0,2,2,0,0,0,0,0,249,1284,670,13,7,1,10,16,263,27,263,27,249,1284,670,13,7,1,10,16,17,13,12,5,0,9,19,47.4,10,9,5,4,3,20,25,1,317,53,9,1,1,34,21,10,10,0,0,2,10,3,14,2,0,0,0,36,Match Report
54,Stoke City,2017-08-27,1.3,406,11,2,26,441,2,1876,30,403,@,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,1.3,1.3,+0.4,+0.4,0.8,0.7,-0.3,-0.3,-0.8,0.08,16,0.06,0.50,2,12.5,19.0,0,406,485,83.7,14,48,14,4,56,7409,2562,190,209,90.9,154,173,89.0,54,87,62.1,30,25,2,0,3,0,0,2,1,0,0,1,0,0,322,1876,1102,21,15,3,18,8,403,54,403,54,322,1876,1102,21,15,3,18,8,20,11,8,7,5,4,8,50.0,4,5,0,5,7,27,45,0,441,44,12,0,11,22,19,4,3,1,0,0,6,2,26,0,0,0,0,26,Match Report
55,Arsenal,2017-08-27,0.6,465,11,3,52,531,0,2047,16,463,@,Liverpool,eng Premier League,L 0-4,0,4,-4,52,0,0,0,0,0.6,0.6,-2.6,-2.6,0.4,0.8,-0.6,-0.6,-0.4,0.07,8,0.00,,0,0.0,16.6,0,465,578,80.4,6,23,9,0,48,7618,2730,223,254,87.8,196,219,89.5,34,68,50.0,16,12,2,1,0,1,0,0,0,0,0,0,0,0,452,2047,1022,15,12,5,12,12,463,48,463,48,452,2047,1022,15,12,5,12,12,13,11,2,9,2,1,16,6.3,15,6,3,3,15,28,23,3,531,42,8,1,4,7,18,3,2,0,0,5,13,3,34,5,0,0,0,52,Match Report
56,Liverpool,2017-08-27,3.1,433,16,3,55,495,6,2025,27,431,,Arsenal,eng Premier League,W 4-0,4,0,+4,48,4,0,0,0,3.1,3.1,+2.6,+2.6,2.3,1.8,+0.9,+0.9,+0.7,0.17,18,0.22,0.40,10,55.6,15.9,0,433,544,79.6,13,28,8,3,36,7616,2363,180,204,88.2,217,243,89.3,30,77,39.0,27,23,2,0,1,0,1,6,6,0,0,0,0,0,367,2025,1084,27,23,9,9,12,431,36,431,36,367,2025,1084,27,23,9,9,12,19,16,8,9,2,7,16,43.8,9,14,2,12,12,31,18,0,495,46,13,2,3,16,17,4,0,2,0,3,5,3,12,3,0,0,0,55,Match Report
57,Everton,2017-08-27,0.4,380,12,3,53,439,0,1365,14,378,@,Chelsea,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,0.4,0.4,-0.6,-0.6,0.3,0.4,-0.4,-0.4,-0.3,0.05,7,0.00,,0,0.0,19.3,0,380,482,78.8,6,24,5,1,29,6972,2258,164,176,93.2,168,194,86.6,40,93,43.0,14,12,0,0,1,1,0,0,0,0,0,0,0,0,292,1365,723,5,10,0,11,11,378,29,378,29,292,1365,723,5,10,0,11,11,17,12,11,6,0,4,15,26.7,11,12,7,5,16,33,28,1,439,43,12,0,1,16,20,3,3,0,0,0,9,3,27,0,0,0,0,53,Match Report
58,Tottenham,2017-08-27,2.3,534,7,3,48,584,1,2912,50,526,,Burnley,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,2.3,2.3,+1.4,+1.4,1.2,1.9,-1.3,-1.3,-1.2,0.09,28,0.04,0.20,5,17.9,17.2,1,534,638,83.7,19,46,15,3,59,9384,3049,250,278,89.9,216,238,90.8,56,94,59.6,50,33,4,4,7,2,0,1,0,0,0,1,0,0,481,2912,1744,39,22,6,10,8,526,59,526,59,481,2912,1744,39,22,6,10,8,9,7,1,5,3,4,10,40.0,6,7,2,5,6,15,21,1,584,53,14,1,3,26,14,10,1,7,0,1,14,3,8,1,0,0,0,48,Match Report
59,Chelsea,2017-08-27,1.0,526,9,3,57,586,4,2624,33,524,,Everton,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,1.0,1.0,+0.6,+0.6,0.8,1.0,+1.0,+1.0,+1.2,0.05,18,0.11,0.29,7,38.9,19.4,0,526,632,83.2,13,39,9,1,49,9118,3065,242,263,92.0,220,252,87.3,51,91,56.0,33,26,2,4,1,0,0,4,4,0,0,0,0,0,458,2624,1527,26,20,7,10,13,524,48,524,48,458,2624,1527,26,20,7,10,13,14,9,7,4,3,3,10,30.0,7,9,2,7,7,21,25,0,586,46,7,1,5,18,26,6,2,0,1,0,6,3,10,0,0,0,0,57,Match Report
60,Burnley,2017-08-27,0.9,222,9,3,47,277,2,962,24,220,@,Tottenham,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,0.9,0.9,-1.4,-1.4,0.6,0.6,+0.1,+0.1,+0.4,0.07,13,0.08,0.33,3,23.1,13.1,0,222,322,68.9,11,23,5,2,19,4810,2278,76,89,85.4,93,109,85.3,46,99,46.5,24,15,5,0,2,1,1,2,2,0,0,0,0,0,172,962,467,10,5,3,8,5,220,19,220,19,172,962,467,10,5,3,8,5,16,9,11,4,1,8,18,44.4,10,25,17,8,15,31,42,1,277,39,9,4,1,20,13,7,4,2,1,6,7,3,26,6,0,0,0,47,Match Report
61,Manchester Utd,2017-09-09,2.1,525,7,3,37,569,2,2259,33,522,@,Stoke City,eng Premier League,D 2-2,2,2,0,63,2,0,0,0,2.1,2.1,+0.9,+0.9,1.8,1.5,-0.1,-0.1,-0.8,0.13,18,0.11,0.25,8,44.4,18.0,1,525,628,83.6,13,40,11,1,37,9195,2905,213,224,95.1,233,266,87.6,53,88,60.2,33,26,1,2,3,1,0,2,0,0,0,2,0,0,407,2259,1298,28,20,9,5,15,522,36,522,36,407,2259,1298,28,20,9,5,15,9,7,5,3,1,2,11,18.2,9,4,1,3,8,17,16,0,569,55,10,5,2,30,24,11,4,2,0,4,16,3,15,4,0,0,0,37,Match Report
62,Brighton,2017-09-09,0.4,386,11,2,50,448,6,2059,24,379,,West Brom,eng Premier League,W 3-1,3,1,+2,48,3,0,0,0,0.4,0.4,-0.6,-0.6,0.4,0.2,+2.6,+2.6,+2.6,0.04,12,0.25,0.50,6,50.0,23.8,0,386,487,79.3,9,37,5,2,38,7395,2605,173,192,90.1,161,190,84.7,49,94,52.1,24,22,2,0,0,0,0,6,6,0,0,0,0,0,372,2059,1104,13,8,0,11,6,379,36,379,36,372,2059,1104,13,8,0,11,6,17,11,11,6,0,5,15,33.3,10,8,2,6,17,34,45,0,448,38,5,0,6,13,16,2,2,0,0,1,9,2,19,1,0,0,0,50,Match Report
63,Manchester City,2017-09-09,2.4,689,10,3,52,732,10,2862,22,688,,Liverpool,eng Premier League,W 5-0,5,0,+5,66,5,0,0,0,2.4,2.4,+1.7,+1.7,2.1,1.5,+2.6,+2.6,+2.9,0.18,13,0.38,0.50,10,76.9,14.0,0,689,781,88.2,10,39,9,3,63,11961,3566,301,324,92.9,333,361,92.2,44,68,64.7,22,16,3,1,1,1,0,10,9,0,1,0,0,0,661,2862,1535,29,15,7,11,7,688,63,688,63,661,2862,1535,29,15,7,11,7,14,10,8,4,2,5,15,33.3,10,10,2,8,12,26,15,0,732,44,11,6,1,19,21,8,0,3,0,5,2,3,33,5,0,0,0,52,Match Report
64,Bournemouth,2017-09-09,0.6,321,8,3,54,397,0,1930,12,318,@,Arsenal,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,0.6,0.6,-1.7,-1.7,0.3,0.5,-0.6,-0.6,-0.3,0.08,7,0.00,0.00,2,28.6,13.0,1,321,453,70.9,4,17,5,3,28,5903,1947,142,176,80.7,131,170,77.1,42,90,46.7,12,8,1,1,1,1,0,0,0,0,0,0,0,0,328,1930,767,12,10,0,11,10,318,27,318,27,328,1930,767,12,10,0,11,10,11,8,5,5,1,4,12,33.3,8,11,4,7,19,30,20,1,397,56,17,0,1,20,27,3,1,1,0,0,8,3,39,0,0,0,0,54,Match Report
65,Leicester City,2017-09-09,1.4,288,17,3,56,349,1,1660,11,286,,Chelsea,eng Premier League,L 1-2,1,2,-1,41,0,1,1,0,1.4,0.6,+0.6,-0.2,0.5,0.4,-0.4,-0.6,-0.5,0.09,7,0.00,0.00,1,14.3,20.7,0,288,397,72.5,3,25,5,3,39,5721,2520,125,155,80.6,99,122,81.1,52,89,58.4,11,7,1,0,1,2,0,1,0,0,0,0,1,0,263,1660,898,24,16,3,14,9,286,38,286,38,263,1660,898,24,16,3,14,9,18,17,9,6,3,6,17,35.3,11,15,5,10,12,30,26,0,349,47,10,0,6,21,23,2,2,0,0,1,6,3,34,1,1,0,0,56,Match Report
66,Stoke City,2017-09-09,1.2,271,13,2,38,320,4,1502,19,269,,Manchester Utd,eng Premier League,D 2-2,2,2,0,37,2,0,0,0,1.2,1.2,-0.9,-0.9,1.2,0.7,+0.8,+0.8,+0.8,0.12,10,0.20,0.40,5,50.0,16.8,0,271,363,74.7,9,21,3,2,29,4876,2118,135,147,91.8,97,117,82.9,31,73,42.5,19,13,2,1,1,1,1,4,2,1,0,1,0,0,265,1502,798,15,7,5,14,7,269,29,269,29,265,1502,798,15,7,5,14,7,19,13,12,5,2,4,14,28.6,10,12,4,8,7,26,31,0,320,42,14,3,3,14,13,5,5,0,0,1,4,2,31,1,0,0,0,38,Match Report
67,Arsenal,2017-09-09,2.2,494,12,3,61,572,5,1822,31,492,,Bournemouth,eng Premier League,W 3-0,3,0,+3,58,3,0,0,0,2.2,2.2,+1.7,+1.7,2.1,1.0,+0.8,+0.8,+0.9,0.13,17,0.18,0.33,9,52.9,15.6,1,494,627,78.8,15,43,12,1,50,8707,3008,216,251,86.1,221,260,85.0,42,84,50.0,31,27,1,1,0,1,1,5,4,0,0,0,0,1,421,1822,829,13,9,8,12,7,492,50,492,50,421,1822,829,13,9,8,12,7,16,12,6,9,1,6,13,46.2,7,6,0,6,18,34,22,0,572,51,9,5,4,12,26,10,1,4,0,4,8,3,15,4,0,0,0,61,Match Report
68,Liverpool,2017-09-09,0.7,312,12,3,49,362,0,1187,13,310,@,Manchester City,eng Premier League,L 0-5,0,5,-5,34,0,0,0,0,0.7,0.7,-1.7,-1.7,0.5,0.4,-0.7,-0.7,-0.5,0.10,7,0.00,0.00,3,42.9,20.5,2,312,407,76.7,4,21,6,2,19,5475,1981,133,155,85.8,133,157,84.7,33,69,47.8,13,9,0,2,0,2,0,0,0,0,0,0,0,0,230,1187,616,12,8,6,9,9,310,19,310,19,230,1187,616,12,8,6,9,9,15,12,11,3,1,8,12,66.7,4,2,0,2,18,33,22,1,362,43,13,3,2,9,17,3,3,0,0,2,9,3,34,2,0,0,0,49,Match Report
69,West Brom,2017-09-09,1.0,408,4,3,49,471,2,2100,23,408,@,Brighton,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,1.0,1.0,+0.6,+0.6,0.9,0.5,0.0,0.0,+0.1,0.09,12,0.08,0.33,3,25.0,21.2,0,408,526,77.6,9,35,9,4,52,7181,2598,197,225,87.6,153,176,86.9,49,100,49.0,23,20,2,0,0,1,0,2,2,0,0,0,0,0,361,2100,1097,28,17,0,12,12,408,52,408,52,361,2100,1097,28,17,0,12,12,8,4,4,2,2,2,5,40.0,3,10,3,7,10,18,28,0,471,54,10,1,3,35,28,6,5,0,0,1,16,3,29,1,0,0,0,49,Match Report
70,Southampton,2017-09-09,0.3,338,9,3,55,415,0,1656,15,332,,Watford,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,0.3,0.3,-0.4,-0.4,0.3,0.4,-0.3,-0.3,-0.3,0.04,9,0.00,0.00,1,11.1,21.5,0,338,482,70.1,7,36,9,2,44,6144,2215,148,173,85.5,133,179,74.3,48,101,47.5,15,10,1,1,1,2,0,0,0,0,0,0,0,0,313,1656,951,18,6,6,17,13,332,44,332,44,313,1656,951,18,6,6,17,13,19,9,10,8,1,11,21,52.4,10,13,4,9,12,31,23,0,415,65,12,1,6,22,32,7,6,0,0,2,13,3,29,2,0,0,0,55,Match Report
71,Tottenham,2017-09-09,1.8,395,9,3,50,455,5,1611,26,392,@,Everton,eng Premier League,W 3-0,3,0,+3,49,3,0,0,0,1.8,1.8,+0.9,+0.9,1.1,1.0,+1.2,+1.2,+0.9,0.12,15,0.20,0.50,6,40.0,17.3,1,395,507,77.9,10,43,14,5,39,8111,2966,139,160,86.9,186,212,87.7,65,116,56.0,26,23,0,1,1,1,0,5,4,0,0,1,0,0,277,1611,768,17,10,3,8,10,392,39,392,39,277,1611,768,17,10,3,8,10,13,9,3,8,2,3,9,33.3,6,17,6,11,11,24,34,1,455,49,17,0,11,17,22,3,1,2,0,3,6,3,13,3,0,0,0,50,Match Report
72,Everton,2017-09-09,0.9,401,10,3,49,458,0,1273,22,396,,Tottenham,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,0.9,0.9,-0.9,-0.9,0.8,1.2,-0.9,-0.9,-0.8,0.08,12,0.00,0.00,1,8.3,13.5,0,401,519,77.3,9,30,8,3,39,7364,2705,179,201,89.1,146,166,88.0,58,112,51.8,22,15,3,1,3,0,0,0,0,0,0,0,0,0,298,1273,645,6,4,0,15,10,396,38,396,38,298,1273,645,6,4,0,15,10,17,10,10,4,3,7,17,41.2,10,8,3,5,15,32,23,1,458,57,17,0,2,26,19,7,2,5,0,4,14,3,34,4,0,0,0,49,Match Report
73,Watford,2017-09-09,0.7,298,13,3,51,384,3,1256,19,295,@,Southampton,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,0.7,0.7,+0.4,+0.4,0.4,0.4,+1.3,+1.3,+1.6,0.06,12,0.17,0.67,3,25.0,22.6,1,298,429,69.5,9,23,3,1,33,5294,2327,148,190,77.9,106,141,75.2,35,72,48.6,19,10,3,4,1,1,0,3,3,0,0,0,0,0,278,1256,655,10,17,7,14,8,295,33,295,33,278,1256,655,10,17,7,14,8,19,13,12,5,2,6,12,50.0,6,15,5,10,19,38,34,0,384,44,8,0,2,9,26,4,1,2,0,1,10,3,22,1,0,0,0,51,Match Report
74,Chelsea,2017-09-09,0.8,462,16,3,55,520,4,2176,28,457,@,Leicester City,eng Premier League,W 2-1,2,1,+1,59,2,0,0,0,0.8,0.8,-0.6,+0.2,0.8,0.6,+1.2,+1.2,+1.2,0.05,16,0.13,0.33,6,37.5,21.0,1,462,570,81.1,15,36,14,2,52,8578,2690,184,209,88.0,208,235,88.5,54,88,61.4,28,24,0,2,0,1,1,4,4,0,0,0,0,0,355,2176,1340,30,20,8,10,12,457,52,457,52,355,2176,1340,30,20,8,10,12,20,16,9,10,1,11,18,61.1,7,5,2,3,12,32,22,0,520,47,11,2,6,21,17,9,2,3,0,3,15,3,19,3,0,1,0,55,Match Report
75,Swansea City,2017-09-10,1.2,462,10,2,49,538,0,1673,18,460,,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,1.2,1.2,+0.2,+0.2,1.0,1.0,-1.2,-1.2,-1.0,0.12,10,0.00,0.00,3,30.0,17.1,2,462,587,78.7,7,28,10,4,48,9338,3272,159,182,87.4,226,270,83.7,72,114,63.2,18,9,3,2,1,2,1,0,0,0,0,0,0,0,354,1673,948,20,19,0,13,16,460,48,460,48,354,1673,948,20,19,0,13,16,14,10,9,3,2,4,9,44.4,5,10,3,7,7,21,30,0,538,48,13,1,6,31,21,7,3,3,1,1,9,2,14,1,0,0,0,49,Match Report
76,Burnley,2017-09-10,0.3,175,13,3,45,241,0,692,5,173,,Crystal Palace,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,0.3,0.3,-1.7,-1.7,0.2,0.3,+0.7,+0.7,-0.2,0.07,4,0.25,0.50,2,50.0,18.0,0,175,299,58.5,3,22,2,1,26,3627,1876,72,91,79.1,66,106,62.3,31,77,40.3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,165,692,374,8,2,2,13,9,173,25,173,25,165,692,374,8,2,2,13,9,18,13,8,8,2,7,31,22.6,24,27,14,13,6,24,55,0,241,50,12,0,3,12,24,3,1,0,1,8,9,3,30,8,0,0,0,45,Match Report
